"assay","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std","cluster","gene","pos_avgLFC"
"NEUT","UBE2B",0.198492592913301,8.2215000216939,1.1655330543436,0.25480166019743,0.437368930996576,-5.86869873112887,1.13876385764159,"Unfavorable_NEUT","UBE2B",-0.200079011252708
"Myeloid","EFHC1",-0.347567270171368,3.88531357558697,-1.15974397533676,0.254815284745068,0.437368930996576,-5.77373333023588,-1.13873120135246,"Favorable_Myeloid","EFHC1",-0.347567270171368
"MONO","MLX",-0.311476140983183,5.92624927404385,-1.17820587154159,0.254836986756223,0.437372393691991,-5.42461709670031,-1.13867918692931,"Favorable_MONO","MLX",-0.245728750894564
"Myeloid","KNSTRN",0.251402271996963,3.17156336628812,1.16650204134043,0.25486619051656,0.437388729982811,-5.52413221869039,1.13860919750632,"Unfavorable_Myeloid","KNSTRN",0.251402271996963
"Myeloid","TNFRSF12A",-0.473141102321359,6.44242668381206,-1.16035186799418,0.25488720924472,0.437391018088388,-5.7485502535251,-1.13855882769636,"Favorable_Myeloid","TNFRSF12A",-0.473141102321359
"T Cells","FUBP1",0.170962616121908,6.86220742991259,1.16739778256656,0.255051867842711,0.43761215305401,-5.71548938132964,1.13816433559299,"Unfavorable_T Cells","FUBP1",0.13282496027169
"Myeloid","UFSP1",0.902282546048751,-0.828319199938165,1.16140062326151,0.255055465234683,0.43761215305401,-4.76276144903836,1.13815571887208,"Unfavorable_Myeloid","UFSP1",0.902282546048751
"Myeloid","B4GALT1",0.25096504750611,7.18066139945915,1.17281202713044,0.255164725620485,0.43776581256749,-5.62981216020031,1.13789405112313,"Unfavorable_Myeloid","B4GALT1",0.0210833971292935
"T Cells","GLO1",-0.219491513525981,6.38285060931457,-1.16794281519151,0.25537388086018,0.438090816772108,-5.64260883354346,-1.13739336234775,"Favorable_T Cells","GLO1",0.0419857239781041
"Myeloid","AC004803.1",-0.580161465841539,-0.024264337403665,-1.20698515488954,0.255440408090436,0.438157655777386,-4.86944439794228,-1.13723416509888,"Favorable_Myeloid","AC004803.1",-0.580161465841539
"Myeloid","TEDC1",0.41755022323292,1.06978493506907,1.15895507801597,0.255458666377284,0.438157655777386,-4.98865085036267,1.13719047872094,"Unfavorable_Myeloid","TEDC1",0.41755022323292
"MONO","FGD4",0.240155338587261,6.56815801005024,1.16126304961211,0.255493726777666,0.438157655777386,-5.55605045630153,1.13710659621759,"Unfavorable_MONO","FGD4",0.318134421921498
"MONO","RELB",-0.364845650456406,5.14192872542036,-1.18850797272001,0.255510085864037,0.438157655777386,-5.31362715692823,-1.13706745960972,"Favorable_MONO","RELB",-0.247243851635109
"T Cells","PPP2CA",-0.2407618707415,7.0856738706381,-1.16756172441667,0.255517702953698,0.438157655777386,-5.77246362753553,-1.13704923748392,"Favorable_T Cells","PPP2CA",-0.518773179344624
"T Cells","SNRNP40",-0.186425863101325,6.51045233260563,-1.17485476176141,0.25553116267894,0.438157655777386,-5.71106069372281,-1.1370170391264,"Favorable_T Cells","SNRNP40",-0.413457331777232
"MONO","SNX14",-0.276962801618973,5.25176282087241,-1.16453207512849,0.255642599607916,0.438314536123786,-5.71097401747211,-1.13675050494953,"Favorable_MONO","SNX14",-0.267046579449624
"T Cells","ZNF302",0.237370759193629,5.47218345603336,1.15796091189485,0.255693291614042,0.438314536123786,-5.47403778249793,1.13662928683283,"Unfavorable_T Cells","ZNF302",0.148745188467035
"Myeloid","AC026401.3",-0.39592404281801,1.23111021230896,-1.15754057969597,0.255700592972625,0.438314536123786,-5.18304306670424,-1.13661182871166,"Favorable_Myeloid","AC026401.3",-0.39592404281801
"Myeloid","AC009126.1",0.82674056111355,-0.701830403110374,1.16254864539348,0.255701562502206,0.438314536123786,-4.74819684930942,1.13660951051642,"Unfavorable_Myeloid","AC009126.1",0.82674056111355
"NEUT","ZFP36L2",0.256221304952831,9.33187398914927,1.16550440299806,0.255732858603627,0.438324118919889,-5.94610333328732,1.13653468320437,"Unfavorable_NEUT","ZFP36L2",0.0231966827055146
"Myeloid","IZUMO4",0.525533960218021,0.0142554364462747,1.15742620800385,0.255746607753609,0.438324118919889,-4.89948340835632,1.13650181173074,"Unfavorable_Myeloid","IZUMO4",0.525533960218021
"Myeloid","HLA-A",-0.268852178352446,9.98310024202409,-1.1641575487969,0.255930102738932,0.438545751797841,-5.57398461505128,-1.13606322934598,"Favorable_Myeloid","HLA-A",-0.383894389833516
"Myeloid","SMIM10",0.818652100411974,0.154540168172983,1.16435701182017,0.255944166863532,0.438545751797841,-4.88099273617783,1.13602962285292,"Unfavorable_Myeloid","SMIM10",0.818652100411974
"Myeloid","LIX1L",-0.122473132722734,4.62489035702143,-1.15829702109708,0.255958661771731,0.438545751797841,-5.75923889989399,-1.13599498833679,"Favorable_Myeloid","LIX1L",0.0830318216345551
"Myeloid","KLHL3",0.735843929753787,0.0563237543513121,1.15699274321084,0.25597279592404,0.438545751797841,-4.86917390116334,1.13596121713248,"Unfavorable_Myeloid","KLHL3",0.735843929753787
"Myeloid","NAA20",-0.239649069490506,7.97010244448249,-1.1640140594353,0.2559746097964,0.438545751797841,-5.63333627538589,-1.13595688328019,"Favorable_Myeloid","NAA20",-0.449192271970394
"MONO","MX1",-0.484271449701468,5.46581601982996,-1.15959585882842,0.256072515161593,0.43867966186395,-5.44871315202123,-1.13572299141723,"Favorable_MONO","MX1",-0.405130294219671
"MONO","TMEM176A",0.577209401347254,5.98948704284799,1.16599521387273,0.256155032345998,0.438787191711952,-5.35212169813669,1.13552590951969,"Unfavorable_MONO","TMEM176A",0.271757859021754
"Myeloid","RIPK3",-0.20190376655888,3.17004738060927,-1.16893507207556,0.256281347481603,0.438969723997359,-5.62709976458546,-1.13522430713873,"Favorable_Myeloid","RIPK3",-0.20190376655888
"Myeloid","AL022069.3",0.454436769830822,0.948812504057633,1.15602028735685,0.256312739756314,0.438989652712984,-5.06988526757541,1.13514936789026,"Unfavorable_Myeloid","AL022069.3",0.454436769830822
"Myeloid","ZC2HC1A",0.243916935543742,4.13262984808061,1.15628007336486,0.256370113342715,0.43905407340541,-5.7399182805668,1.13501242284688,"Unfavorable_Myeloid","ZC2HC1A",0.243916935543742
"MONO","ALG2",-0.17783636944568,5.34448317902634,-1.15820627099663,0.256470595505865,0.439164496332668,-5.8340612327293,-1.1347726331904,"Favorable_MONO","ALG2",-0.295423540513778
"NEUT","PTAFR",0.278807303750626,6.11884219554731,1.1614119669432,0.256474121446181,0.439164496332668,-5.92181621184436,1.13476422010567,"Unfavorable_NEUT","PTAFR",0.353703672959868
"MONO","TRAPPC1",-0.20186436051159,7.79632586150373,-1.22150591891572,0.256594090481281,0.439336063528055,-5.69718468233347,-1.13447801532793,"Favorable_MONO","TRAPPC1",-0.24264000795402
"T Cells","RAB8A",0.172090519340105,7.2555935915358,1.16247337544603,0.256615671682098,0.439339159277588,-5.70323070197242,1.13442653988071,"Unfavorable_T Cells","RAB8A",0.373369940747126
"MONO","C1orf122",-0.323210374336312,5.88712926100103,-1.15835486340548,0.256700138052403,0.439449908882529,-5.60798153506023,-1.13422509972254,"Favorable_MONO","C1orf122",0.0108758006394609
"T Cells","NENF",0.197963839195658,6.32322084650714,1.15436799489093,0.256777886565547,0.439549141879806,-5.66634544360729,1.13403972135955,"Unfavorable_T Cells","NENF",0.0695395304717974
"Myeloid","GPBP1L1",-0.1100347837256,5.93691098010821,-1.16010818458377,0.256831850529158,0.439596525347612,-5.8018324837406,-1.13391107619676,"Favorable_Myeloid","GPBP1L1",-0.224072713449395
"B Cells","HLA-DPB1",0.573523827376619,10.9736688164187,1.14190874085871,0.256858698910566,0.439596525347612,-5.51763249237404,1.13384707909673,"Unfavorable_B Cells","HLA-DPB1",0.13261350410069
"NEUT","ZKSCAN1",0.214592378656347,5.77671917687172,1.1600133882503,0.256872385342975,0.439596525347612,-5.83441080081847,1.13381445724165,"Unfavorable_NEUT","ZKSCAN1",0.28200907527532
"MONO","TPP2",0.249753099648682,5.58433589140997,1.19292301868307,0.256895696377888,0.439596525347612,-5.46470294776493,1.13375889775282,"Unfavorable_MONO","TPP2",0.301897150742578
"Myeloid","AIMP2",-0.332683652197679,5.00965971951104,-1.16061722245797,0.256906466846709,0.439596525347612,-5.83724244223878,-1.13373322861413,"Favorable_Myeloid","AIMP2",-0.332683652197679
"Myeloid","ZNF662",-0.334582137711082,2.1861798073214,-1.15448897119621,0.256930402723042,0.439596525347612,-5.39566608953597,-1.13367618518062,"Favorable_Myeloid","ZNF662",-0.334582137711082
"Myeloid","LAMP2",0.159245696943486,7.56114117343281,1.16060612350546,0.256944060249761,0.439596525347612,-5.70771253036071,1.13364363852791,"Unfavorable_Myeloid","LAMP2",0.155777059132642
"Myeloid","CASP10",0.298066684951005,4.90120154403587,1.15435561680369,0.25698424299373,0.439631420932991,-5.84319313299186,1.13354788775706,"Unfavorable_Myeloid","CASP10",0.298066684951005
"NEUT","WASHC4",0.186742688000995,7.10876600873702,1.15954278231337,0.257004840631359,0.439632808837337,-5.85988383227283,1.13349881002868,"Unfavorable_NEUT","WASHC4",0.0339543188151532
"Myeloid","CHD1",0.247351795602159,7.14772731604386,1.15425348753698,0.257025482035584,0.439634271389426,-5.76633380568709,1.13344963075691,"Unfavorable_Myeloid","CHD1",0.33081742400002
"MONO","EIF3A",-0.249635249184915,7.67304182172055,-1.15663887980239,0.257053669755562,0.439648640466386,-5.4374661345416,-1.13338247640369,"Favorable_MONO","EIF3A",0.102678966949903
"Myeloid","NAALADL2",0.586648971438085,1.47277296137929,1.15414362909318,0.257077820534805,0.439656103329959,-5.08109575923742,1.13332494371328,"Unfavorable_Myeloid","NAALADL2",0.586648971438085
"Myeloid","MDH1",0.27191047048187,6.55710755088963,1.15604432201546,0.257119094908792,0.439688516758403,-5.67779332815612,1.13322662737926,"Unfavorable_Myeloid","MDH1",0.22807811120377
"Myeloid","DUSP8",0.719288085570657,-0.761355472957303,1.15397897708747,0.257136351175061,0.439688516758403,-4.8425009192107,1.13318552587593,"Unfavorable_Myeloid","DUSP8",0.719288085570657
"T Cells","ARMC8",0.17845002254195,5.66695144631823,1.15340792876772,0.257165859561246,0.439705135328305,-5.71137590027425,1.13311524633356,"Unfavorable_T Cells","ARMC8",-0.0707769773359397
"Myeloid","BATF3",0.319216699884402,5.88951583870496,1.15386845636857,0.257327338161762,0.43992354631385,-5.74978385712117,1.1327307550024,"Unfavorable_Myeloid","BATF3",-0.386886985370036
"Myeloid","MEX3C",0.139395439975269,3.7163760574744,1.15358965953121,0.257333198228593,0.43992354631385,-5.73106440969624,1.13271680494055,"Unfavorable_Myeloid","MEX3C",0.196857407098149
"Myeloid","ROM1",0.76490703313652,-0.426255203560037,1.1544982533263,0.25741459674111,0.440028844821566,-4.81870900707344,1.13252305617345,"Unfavorable_Myeloid","ROM1",0.76490703313652
"Myeloid","HCFC2",0.144363752347647,4.08220181274955,1.1944162298334,0.257435566256884,0.44003083673065,-5.65081050875032,1.13247315038072,"Unfavorable_Myeloid","HCFC2",0.144363752347647
"NEUT","RBM17",-0.164506084165366,6.4784814579387,-1.18019244876323,0.257508955967833,0.440122422511483,-5.91694347757448,-1.13229851086574,"Favorable_NEUT","RBM17",-0.0489333251601838
"T Cells","USP36",0.278626810660414,5.96613494634045,1.15349353648524,0.257531117690698,0.440126444425015,-5.52229813878167,1.13224578120791,"Unfavorable_T Cells","USP36",0.128823856454204
"Myeloid","AC015922.3",-0.685634782228148,-0.34842644133355,-1.16027591037994,0.257603315856133,0.440191484325897,-4.9290550222044,-1.13207402106094,"Favorable_Myeloid","AC015922.3",-0.685634782228148
"MONO","PSMD14",-0.360171074565251,5.74621470044143,-1.17352802140888,0.257608797456665,0.440191484325897,-5.51199363456958,-1.13206098164334,"Favorable_MONO","PSMD14",-0.447892146078563
"T Cells","PTPN12",0.357072780538902,6.42294495894648,1.16076537678661,0.257629111298277,0.440192342658906,-5.76832095662012,1.13201266154727,"Unfavorable_T Cells","PTPN12",0.0714125825750547
"NEUT","RASSF3",0.208736096494132,6.53031724057304,1.15851864542714,0.257652369689649,0.440198231613557,-5.9148167951019,1.13195734055962,"Unfavorable_NEUT","RASSF3",-0.250241401525539
"MONO","STAU1",0.197703658562822,5.95538818856295,1.16257137750719,0.25769256380125,0.440233052060585,-5.78236397520234,1.13186174546888,"Unfavorable_MONO","STAU1",0.309241126301945
"MONO","HMOX1",0.327254485031684,8.62632052590881,1.15486311785784,0.257762304499437,0.440318339638118,-5.70566724404575,1.13169590321505,"Unfavorable_MONO","HMOX1",-0.129739574173925
"Myeloid","TRAPPC6B",-0.113158666466946,4.95525952016022,-1.15485813775175,0.257783328442924,0.44032040088202,-5.6213371679455,-1.1316459147225,"Favorable_Myeloid","TRAPPC6B",0.0744332319031593
"Myeloid","TMX2",-0.303910129703858,5.99200352041476,-1.15325873073232,0.257821708955237,0.440352106332264,-5.77394024481425,-1.13155466492261,"Favorable_Myeloid","TMX2",-0.523002252643778
"T Cells","CBX1",0.24816186053482,5.86943102876802,1.15636064616219,0.257917146320715,0.440481250891619,-5.48540016364725,1.13132780309154,"Unfavorable_T Cells","CBX1",0.271126943398353
"MONO","INPP5D",0.288080394173669,6.44678265386246,1.1614756420172,0.257957352743657,0.440516057229368,-5.40493709429389,1.13123224681496,"Unfavorable_MONO","INPP5D",0.0153220459684289
"Myeloid","APOC2",0.422587900013536,10.4106560448955,1.15177053598557,0.258054800616514,0.440639745421721,-5.51045213065107,1.13100069094512,"Unfavorable_Myeloid","APOC2",0.711436212153452
"MONO","FKBP15",0.270842414037954,5.6678372602346,1.15306658661769,0.25806944539236,0.440639745421721,-5.91077006283794,1.1309658972348,"Unfavorable_MONO","FKBP15",0.44977426764708
"NEUT","ZNHIT3",-0.232717586587274,5.76873077283851,-1.16685256262334,0.258220845472446,0.440830365718298,-5.6118823706959,-1.13060627439787,"Favorable_NEUT","ZNHIT3",-0.185665515102524
"Myeloid","CCDC30",0.40804748869177,2.29570611270752,1.15128600407921,0.258225832090658,0.440830365718298,-5.3807715556818,1.13059443209749,"Unfavorable_Myeloid","CCDC30",0.40804748869177
"Myeloid","SLC35D1",0.242217816595039,2.6018877967762,1.15120730820898,0.25825771999349,0.440830365718298,-5.52535666742822,1.13051870794629,"Unfavorable_Myeloid","SLC35D1",0.242217816595039
"NEUT","CPQ",0.222976903231849,5.7189879521342,1.1563673073517,0.258260446939785,0.440830365718298,-6.03461007005837,1.13051223257222,"Unfavorable_NEUT","CPQ",0.12985141724505
"Myeloid","BRD2",-0.304624536869609,8.12808101117156,-1.15199878087641,0.25828060397501,0.44083090641579,-5.66001696680846,-1.13046436938753,"Favorable_Myeloid","BRD2",-0.258445203222095
"NEUT","CDC42SE2",-0.189431055408885,6.18795187970326,-1.15654006143952,0.258346135465537,0.440886427963431,-5.86539963877035,-1.13030878176592,"Favorable_NEUT","CDC42SE2",-0.244197738907138
"T Cells","CYP51A1",0.339546541251113,5.43730907905745,1.16934912704153,0.258367837508126,0.440886427963431,-5.60802625015564,1.13025726189419,"Unfavorable_T Cells","CYP51A1",0.553695070886797
"Myeloid","ZMYND11",0.21495020520301,5.50681677914945,1.15092370225323,0.258372662069033,0.440886427963431,-5.84053309053075,1.13024580896701,"Unfavorable_Myeloid","ZMYND11",0.165554175015258
"Myeloid","PACRGL",-0.175455776591808,3.26061197664167,-1.15115503866845,0.258415808451895,0.440916369253336,-5.66617905530861,-1.13014339123554,"Favorable_Myeloid","PACRGL",-0.175455776591808
"Myeloid","MLX",-0.264664298583907,6.33896009346975,-1.15103265816338,0.258429896790414,0.440916369253336,-5.75594118806847,-1.13010995193406,"Favorable_Myeloid","MLX",-0.245728750894564
"T Cells","RAP1B",-0.177631389550436,9.4357009123759,-1.14994124854947,0.258570378399328,0.44112217733835,-5.92937056405169,-1.12977658165303,"Favorable_T Cells","RAP1B",-0.179809480774428
"T Cells","CUL4A",-0.361642943247043,5.15387150679253,-1.14954940640083,0.258737714151767,0.44130829497893,-5.41543206074621,-1.12937964885265,"Favorable_T Cells","CUL4A",-0.414884235732868
"Myeloid","SURF2",-0.227817188575273,4.5040139001741,-1.15000809847738,0.258743998871355,0.44130829497893,-5.85454674750187,-1.12936474449907,"Favorable_Myeloid","SURF2",0.0602931952300829
"Myeloid","LMNA",0.745227502215146,3.04411153386504,1.15104053379389,0.25878439711702,0.44130829497893,-5.60571353787215,1.12926894514137,"Unfavorable_Myeloid","LMNA",0.292257143046949
"T Cells","ST13",-0.211239805563158,8.15930871146138,-1.14944511571624,0.258798317397405,0.44130829497893,-5.8008072676633,-1.12923593734827,"Favorable_T Cells","ST13",-0.311065424551527
"T Cells","GPCPD1",0.338654821313403,6.07374955659107,1.15438851488499,0.25880530735103,0.44130829497893,-5.62229397123686,1.12921936322206,"Unfavorable_T Cells","GPCPD1",-0.131802544874533
"Myeloid","SZRD1",-0.235105223812432,5.75892203092259,-1.15506863189842,0.258814722924682,0.44130829497893,-5.81571613473431,-1.12919703811276,"Favorable_Myeloid","SZRD1",0.00483393872896909
"Myeloid","SLC40A1",0.449714818539032,5.31334245654467,1.14982450070371,0.258818506317586,0.44130829497893,-5.83480736675043,1.12918806753159,"Unfavorable_Myeloid","SLC40A1",0.449714818539032
"NEUT","NADK",0.221246628187978,6.22168467535246,1.17736369703723,0.258856177409386,0.441338659135907,-5.99859926391372,1.12909875277001,"Unfavorable_NEUT","NADK",-0.226583416118693
"Myeloid","PPP1R12B",0.265081561689583,3.16278491507068,1.15105084244711,0.25893905245129,0.441416660045915,-5.5847211457745,1.12890229521599,"Unfavorable_Myeloid","PPP1R12B",0.265081561689583
"Myeloid","UBR1",0.185526557505797,4.55270290263345,1.15087005133709,0.258941660157453,0.441416660045915,-5.81347352082822,1.12889611428423,"Unfavorable_Myeloid","UBR1",0.425959951436636
"MONO","DARS",-0.243452239303951,6.18615882363427,-1.19462142143115,0.259006356856864,0.441493075796138,-5.59646897913708,-1.12874278033598,"Favorable_MONO","DARS",-0.298213920985865
"T Cells","GCH1",0.22927497181611,5.28634254266459,1.17742480018713,0.259092097272556,0.441605347445453,-5.58851540060215,1.1285396127598,"Unfavorable_T Cells","GCH1",-0.518738855024442
"NEUT","TRADD",-0.294241885052232,5.42211301023007,-1.15423603853132,0.259125192804232,0.441627879030239,-5.87976190288911,-1.12846120317175,"Favorable_NEUT","TRADD",-0.0802815939054051
"T Cells","SF3A1",0.262444635884239,5.68157306096296,1.1692436124957,0.259260048855714,0.441823824629936,-5.56506669985393,1.12814177532995,"Unfavorable_T Cells","SF3A1",0.032781681790249
"MONO","PTPRA",0.313788505621931,5.08636875735046,1.18008493290768,0.259301864567759,0.441830596636799,-5.80629214318399,1.12804275159334,"Unfavorable_MONO","PTPRA",0.532612764610539
"NEUT","EIF4G2",-0.189057316684925,8.58298031188495,-1.15450682777332,0.259303793156482,0.441830596636799,-5.91903918875814,-1.12803818477158,"Favorable_NEUT","EIF4G2",-0.361585176469641
"Myeloid","POLR2E",-0.214301773991481,6.52841126955155,-1.14814360617021,0.25955862711086,0.442230897613389,-5.74617952996288,-1.12743495485752,"Favorable_Myeloid","POLR2E",-0.379387991964582
"T Cells","SPCS1",-0.162276571819186,8.47904321667335,-1.14743108779478,0.259596663572167,0.442261790209322,-5.8526010649279,-1.12734495207256,"Favorable_T Cells","SPCS1",-0.0637430566347559
"Myeloid","AL137186.2",-0.33298548506124,4.40124524990128,-1.14780776620505,0.259637960815283,0.442298232872404,-5.84030621205228,-1.12724724388644,"Favorable_Myeloid","AL137186.2",-0.33298548506124
"T Cells","FAM120A",0.199660985633725,6.02538096036061,1.14912436448229,0.259668528450991,0.442316393257634,-5.55298158566763,1.12717492859825,"Unfavorable_T Cells","FAM120A",-0.0958721239055798
"NEUT","CFDP1",-0.229195453189235,5.89575270027737,-1.15271562781032,0.259729257125626,0.44237837843109,-6.04925912163237,-1.12703127741239,"Favorable_NEUT","CFDP1",0.122090250070258
