assay,ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std,pos_avgLFC,avg_LFC,gene
Adapt_HIST,FAM107B,0.5875766268026221,4.754915812389394,1.7768332411658507,0.08989214485739974,0.2597161374886522,-4.875314824958364,1.6959669203885992,0.837965772969406,0.7681352918886222,FAM107B
PVM_CD163,FAM107B,0.4794643257632485,5.759071514157866,1.174837661811773,0.25138544776172317,0.4769580649174531,-5.6643644252808985,1.1469907406870066,0.837965772969406,0.7681352918886222,FAM107B
Prolif_MKI67,FAM107B,0.8891737764658725,5.753746326993804,1.0804999715874681,0.31062480735686077,0.5396047724427694,-5.066223756967013,1.0139118689894742,0.837965772969406,0.7681352918886222,FAM107B
Adapt_HIF1A,FAM107B,0.6467567363181577,5.70484265631982,1.0273813649263492,0.3195758378860486,0.5487359729995752,-5.3475054347920565,0.9953299046485985,0.837965772969406,0.7681352918886222,FAM107B
Adapt_TMEM163,FAM107B,0.4249196556256507,5.459736477198578,0.9168648414290764,0.36644299700001537,0.593160089548724,-5.983876064026611,0.90315620614052206,0.837965772969406,0.7681352918886222,FAM107B
PVM_GPNMB,FAM107B,0.23613627892968747,5.715524470417245,0.5557740158616172,0.5825181592093964,0.7638310922381201,-6.200356523446701,0.549710200677438,0.837965772969406,0.7681352918886222,FAM107B
Adapt_AIF1,ZNF708,1.1767888646275937,4.302753100791809,5.010166170392863,1.992699992459101e-5,0.0017327578716540175,2.507660026609752,4.265707177070273,0.9223629020137646,0.7686357516781372,ZNF708
Adapt_TMEM163,ZNF708,1.6112539975158073,5.366601934845086,4.507384943558519,9.847324665481126e-5,0.004495442595397436,1.2740512383747458,3.894323289723796,0.9223629020137646,0.7686357516781372,ZNF708
PVM_CD163,ZNF708,1.3103265115805174,4.754897662468616,3.6323810803030647,0.0010985870764357256,0.01871735140109265,-0.9557244128376992,3.2639805479739645,0.9223629020137646,0.7686357516781372,ZNF708
PVM_GPNMB,ZNF708,1.343115939209909,4.920131471707807,3.5475554852802724,0.0012049468205347215,0.01976182954004801,-1.1109063052364991,3.2377065459464185,0.9223629020137646,0.7686357516781372,ZNF708
Adapt_HIST,ZNF708,1.0993921101264519,5.1367377067320135,3.5139730083438736,0.0013694160640775864,0.021360459821821234,-1.228741717327666,3.201020884001803,0.9223629020137646,0.7686357516781372,ZNF708
Adapt_CCL3,ZNF708,0.9128472522742248,4.688667472315542,3.1058391686374653,0.004008480351276013,0.040401499362510356,-2.15854173142207,2.8774936048330773,0.9223629020137646,0.7686357516781372,ZNF708
Adapt_HSPA1A,ZNF708,0.631011004054332,4.977501879990737,1.7540519121188765,0.08903400672212804,0.25818053922881334,-4.801330266394966,1.7005154823103719,0.9223629020137646,0.7686357516781372,ZNF708
Homeo_FRMD4A,ZNF708,0.4584463017362719,5.502608004362066,1.4469834313618313,0.15789691863207872,0.3634695538095628,-5.104018024625689,1.412180167140984,0.9223629020137646,0.7686357516781372,ZNF708
Adapt_HIF1A,ZNF708,0.5294457388350056,4.999357120315082,1.280424586836975,0.22627641694022083,0.44896660321682114,-5.26819534001572,1.2100064525054794,0.9223629020137646,0.7686357516781372,ZNF708
Adapt_IFI44L,ZNF708,0.15100130017753255,5.272400549968949,0.31064677081673564,0.7578461708771154,0.8758939404911863,-6.098628916382684,0.30831037675450323,0.9223629020137646,0.7686357516781372,ZNF708
Adapt_AIF1,MARCH9,1.5666384052467182,3.875258831109485,5.057926477698833,1.7233827398361873e-5,0.0015925171748597488,2.7422210143509886,4.298010149157253,1.158033400303173,0.772022266868782,MARCH9
Adapt_HIST,MARCH9,1.595040366757459,4.005070818025367,4.498577283802457,9.197286377456329e-5,0.00431488707410541,1.2687788564799227,3.9108474155182336,1.158033400303173,0.772022266868782,MARCH9
PVM_GPNMB,MARCH9,1.1833806989950837,4.316193989255585,4.468391859691423,1.0813685789864184e-4,0.004762712020894881,1.1450852207894613,3.8715694025568452,1.158033400303173,0.772022266868782,MARCH9
Adapt_IFI44L,MARCH9,1.4604571598478016,4.8364927737104,4.022637675052482,2.872831719596146e-4,0.0084339251800158,0.25143494529729704,3.626505078425818,1.158033400303173,0.772022266868782,MARCH9
Adapt_CCL3,MARCH9,1.0829355793119584,3.6553315917536144,3.4377148353053055,0.0016914936109889392,0.024206952882599303,-1.3457081701461204,3.139650748170234,1.158033400303173,0.772022266868782,MARCH9
Homeo_FRMD4A,MARCH9,1.3633072431898494,4.6252721037479025,3.3159148554703455,0.002308408793931788,0.029134854257343752,-1.5547382306381765,3.04738624618791,1.158033400303173,0.772022266868782,MARCH9
Adapt_HSPA1A,MARCH9,0.7754686136813467,4.194398658236751,2.979244464729491,0.005422690028651938,0.04826176221533738,-2.4350069161312056,2.7807894144663776,1.158033400303173,0.772022266868782,MARCH9
Adapt_HIF1A,MARCH9,0.2370391353951673,4.513464456257661,0.7032126426866967,0.48734033180515013,0.6946350000024366,-5.946134391113076,0.6945452530285939,1.158033400303173,0.772022266868782,MARCH9
PVM_CD163,CENPC,2.0185037131694603,5.686761196593709,6.087490967676109,1.266352852354994e-6,3.550060956341193e-4,5.428827237067376,4.844962985542379,0.8484749008798261,0.7777686591398406,CENPC
Adapt_TMEM163,CENPC,1.8695869201716109,5.970509178102349,4.996764291325135,2.2849743957506806e-5,0.001887768677377727,2.665912114132351,4.2350533609913,0.8484749008798261,0.7777686591398406,CENPC
Adapt_HIST,CENPC,0.9640603872630358,5.968591066701084,3.817008535314123,5.924514401101511e-4,0.01304049545078678,-0.4282445901612677,3.4350468290767333,0.8484749008798261,0.7777686591398406,CENPC
PVM_GPNMB,CENPC,1.0829524381858002,5.465992858316365,3.298637858605604,0.002417796867551523,0.02990019698586383,-1.7187923785406642,3.0334438675046806,0.8484749008798261,0.7777686591398406,CENPC
Adapt_HIF1A,CENPC,0.8944926893783807,5.834572077728022,2.832502100818792,0.008266192449163427,0.06193463204482877,-2.6992553770423577,2.6409991592584103,0.8484749008798261,0.7777686591398406,CENPC
Adapt_CCL3,CENPC,0.7563358595145617,5.5514442679699805,2.7512375137278533,0.00977819844025571,0.06847247398549426,-2.9585883522350658,2.5835757765207634,0.8484749008798261,0.7777686591398406,CENPC
Adapt_HSPA1A,CENPC,0.6580147667222658,5.7771885546692845,2.2961394748940145,0.02989329432220188,0.1339190278483348,-3.856502591497975,2.171501361804592,0.8484749008798261,0.7777686591398406,CENPC
Homeo_FRMD4A,CENPC,0.5523501661533778,5.834548579650152,1.4136663853072007,0.167470081891804,0.3762762209695652,-5.161094224606922,1.3803786771601152,0.8484749008798261,0.7777686591398406,CENPC
Adapt_AIF1,CENPC,0.3824559926776345,5.053759790817049,1.359811407218956,0.18367415847342727,0.3977979318004173,-5.699024957105563,1.329527017053229,0.8484749008798261,0.7777686591398406,CENPC
Adapt_IFI44L,CENPC,0.22562679164685395,5.82280670251782,0.5532112800702071,0.5834413762666351,0.7644033356529396,-5.974717168845358,0.54836489452138,0.8484749008798261,0.7777686591398406,CENPC
Homeo_PICALM,CENPC,-0.07115581520489389,6.287329801994783,-0.1769356296787289,0.8605811862035301,0.9326432005097876,-6.061507719856922,-0.17563438590826874,0.8484749008798261,0.7777686591398406,CENPC
Adapt_AIF1,LZTS2,1.3765374019293994,3.2927538865210546,5.393782383377493,6.687924073973107e-6,9.105711299337194e-4,3.6024763855421336,4.503386030289253,1.1678482320685954,0.7785654880457303,LZTS2
Adapt_HIST,LZTS2,1.2708206554079458,3.973799293451492,5.212634360814205,1.869596204162248e-5,0.001673480872658059,3.046196753453553,4.279921052925257,1.1678482320685954,0.7785654880457303,LZTS2
Adapt_CCL3,LZTS2,1.0537321030814395,3.7269387234096474,4.963780766455921,2.4129327940680625e-5,0.0019428892339196499,2.5762963755151063,4.222793124248704,1.1678482320685954,0.7785654880457303,LZTS2
PVM_GPNMB,LZTS2,1.3056742335793499,4.301247922255734,4.885224241210141,2.755704229577414e-5,0.0020963590010600317,2.416284175604762,4.192768663662274,1.1678482320685954,0.7785654880457303,LZTS2
PVM_CD163,LZTS2,2.1723285065324447,4.630880244356636,4.5965407911958795,8.722387390179075e-5,0.004180068083840932,1.4741800749413736,3.9236321793307063,1.1678482320685954,0.7785654880457303,LZTS2
Adapt_HSPA1A,LZTS2,0.8334358837897686,3.5457435301581968,2.8796722206316936,0.006981307206018159,0.056149050915955255,-2.6533600812917664,2.697734610657945,1.1678482320685954,0.7785654880457303,LZTS2
Homeo_FRMD4A,LZTS2,1.0981373477635028,3.913906481715326,2.6030161810112045,0.014051611037771904,0.08493794118274847,-3.1709448127751605,2.455941293618438,1.1678482320685954,0.7785654880457303,LZTS2
Adapt_HIF1A,LZTS2,0.23211972446491336,4.423560836120156,0.48352688995760695,0.6324852641068708,0.7970495206454258,-5.637202157413467,0.47823175393199585,1.1678482320685954,0.7785654880457303,LZTS2
PVM_CD163,ZMYND15,2.025513231770401,4.980856820135831,5.935563117478563,2.2864590856270773e-6,4.926996966311485e-4,4.847698403038793,4.726301658093093,0.9351181637348801,0.7792651364457335,ZMYND15
PVM_GPNMB,ZMYND15,1.4851724816874077,5.330141203683736,5.443921668777453,5.439625994943655e-6,8.142046838807005e-4,3.886383117286633,4.54707638525306,0.9351181637348801,0.7792651364457335,ZMYND15
Adapt_AIF1,ZMYND15,0.9953145749437144,4.871162338105509,3.2754476248993534,0.002631671495213153,0.03145886628295195,-1.9177528020203605,3.0077758683223483,0.9351181637348801,0.7792651364457335,ZMYND15
Adapt_IFI44L,ZMYND15,1.089741003272322,5.065880746955313,2.861355474373631,0.007131859285081614,0.05687439965651035,-2.574313958309809,2.690623683829691,0.9351181637348801,0.7792651364457335,ZMYND15
Adapt_HIST,ZMYND15,0.8794605944030636,5.1027002481295325,2.6765484894051985,0.01185672329327992,0.07671016257025523,-3.1146297043317697,2.516380106344838,0.9351181637348801,0.7792651364457335,ZMYND15
Homeo_PICALM,ZMYND15,0.6548057837655543,5.851537231610245,2.4685136948552286,0.018427238932690333,0.09983788036866074,-3.472417193418859,2.35691954228124,0.9351181637348801,0.7792651364457335,ZMYND15
Adapt_HIF1A,ZMYND15,0.9233268690443079,4.959293374036529,2.2609828206114218,0.031676255215858436,0.13863765931599553,-3.6178142361209424,2.148472292294759,0.9351181637348801,0.7792651364457335,ZMYND15
Adapt_CCL3,ZMYND15,0.5647160982967749,4.928073616260454,2.213161794492531,0.03429389438358425,0.1451316975094126,-4.070925219417653,2.1165990080763253,0.9351181637348801,0.7792651364457335,ZMYND15
Adapt_HSPA1A,ZMYND15,0.35703964636437746,4.884415243205189,1.4279180414313588,0.16373187672361209,0.3712897999840207,-5.280841251884103,1.39262943658809,0.9351181637348801,0.7792651364457335,ZMYND15
Homeo_FRMD4A,ZMYND15,0.3760913538008772,5.17704612402984,1.3616074182658988,0.18298149768286726,0.3969966566870202,-5.296896507761486,1.3316309249744998,0.9351181637348801,0.7792651364457335,ZMYND15
Adapt_AIF1,EID2,1.556589678129134,4.124263305190988,8.728133578798674,7.956032042601378e-10,7.2710176837333995e-6,12.169756060353244,6.14580231879906,1.1694768165653355,0.7796512110435571,EID2
PVM_GPNMB,EID2,1.6225408341927867,4.417965642993037,4.868764626180028,3.206943923731656e-5,0.0023077370487388665,2.2775240556136316,4.158250394502354,1.1694768165653355,0.7796512110435571,EID2
Adapt_CCL3,EID2,0.8879013813878132,4.364433142631185,4.606118198118635,6.642183331484956e-5,0.0035007447212480397,1.6117104904504194,3.988751943461302,1.1694768165653355,0.7796512110435571,EID2
Adapt_HIST,EID2,1.1916778015768177,4.683276254278122,4.5441872038493685,2.2222709197933777e-4,0.00729239997701676,1.309736071638004,3.692309154526686,1.1694768165653355,0.7796512110435571,EID2
Adapt_HSPA1A,EID2,0.9961576834490584,4.194759245910196,3.837128416885786,5.465756389793901e-4,0.012450535305664623,-0.33721147434071774,3.4568269900655038,1.1694768165653355,0.7796512110435571,EID2
Adapt_HIF1A,EID2,1.287859251836899,4.728819874086179,3.783445659156329,7.0724888076373e-4,0.014446909971613162,-0.4971039326767137,3.3867535565627076,1.1694768165653355,0.7796512110435571,EID2
Homeo_FRMD4A,EID2,1.0906661892252938,4.47798289259435,3.3604404242923165,0.0020834511090673216,0.027353339585930548,-1.4630500011788001,3.078071226972632,1.1694768165653355,0.7796512110435571,EID2
Prolif_MKI67,EID2,0.7224217127248811,4.550470188746602,1.3153416068121138,0.21611166490913847,0.43748909194918956,-5.127490761104231,1.2369337880590157,1.1694768165653355,0.7796512110435571,EID2
Adapt_AIF1,LRRC75A,2.022990917093157,3.916310854958701,5.9942317489947365,1.4633167288811272e-6,3.820929024355606e-4,5.1605462870409635,4.816181172602812,1.173757001250595,0.7825046675003966,LRRC75A
Adapt_HIST,LRRC75A,1.3003568484588701,4.154290103671139,5.342796047437286,8.795510663122922e-6,0.0010807299889934933,3.475853762693524,4.444845368407622,1.173757001250595,0.7825046675003966,LRRC75A
PVM_CD163,LRRC75A,1.5557379098155844,4.682857573147223,4.500055400682253,1.1437648991394066e-4,0.004909333210035439,1.1469564580025642,3.85787633300828,1.173757001250595,0.7825046675003966,LRRC75A
Adapt_CCL3,LRRC75A,1.2703676241395456,3.7401431335764643,3.8536920198045457,5.40410792187316e-4,0.012359394969469173,-0.2992944347343274,3.459882676228344,1.173757001250595,0.7825046675003966,LRRC75A
Adapt_HSPA1A,LRRC75A,0.9673067825989303,3.6561530135855875,3.1439908710261126,0.003585465699688032,0.03780728167699195,-2.0435511197624807,2.912501420241364,1.173757001250595,0.7825046675003966,LRRC75A
PVM_GPNMB,LRRC75A,1.0194744939777718,4.093369882439664,2.442789573228709,0.020193509007926436,0.10546832713649543,-3.675638508659291,2.3227328385476382,1.173757001250595,0.7825046675003966,LRRC75A
Homeo_FRMD4A,LRRC75A,0.731987575234399,4.05933272809647,2.321263833420252,0.028476617178158747,0.13030476561606502,-3.75275850909704,2.1906570802710195,1.173757001250595,0.7825046675003966,LRRC75A
Adapt_HIF1A,LRRC75A,0.5218338586865015,4.527792273024113,0.9145032294712673,0.37245367550671304,0.5985219427222751,-5.452675111417788,0.8918866787728535,1.173757001250595,0.7825046675003966,LRRC75A
PVM_CD163,ITPR2,1.6323358943014394,7.593995128514007,4.967016304087837,3.58817617677507e-5,0.0024730273061498768,2.0660158374838096,4.132513542894403,0.7847711889691497,0.7847711889691497,ITPR2
Adapt_TMEM163,ITPR2,1.3120650675287795,8.609947379256317,4.0368350274257665,3.395749669503894e-4,0.009313852409842763,0.11069000681047214,3.583073531373451,0.7847711889691497,0.7847711889691497,ITPR2
Adapt_HIST,ITPR2,1.1675054552336022,8.294280852576446,3.7651201808967856,7.082078080048308e-4,0.014450348643349292,-0.5941400750445887,3.386381788000781,0.7847711889691497,0.7847711889691497,ITPR2
PVM_GPNMB,ITPR2,1.2027966967673738,7.364145252269987,2.9742689732978156,0.005491633730255293,0.04855184353371686,-2.4554679760037597,2.7766852091579683,0.7847711889691497,0.7847711889691497,ITPR2
Adapt_AIF1,ITPR2,0.7850273799242871,7.768013625543173,2.778190166576248,0.008975853189916193,0.06508793327195436,-3.1359798947811477,2.612972470784424,0.7847711889691497,0.7847711889691497,ITPR2
Adapt_CCL3,ITPR2,0.7641413840543905,7.944688471303962,2.497457833042086,0.017962152910399494,0.09832062496893924,-3.4897335009260906,2.366397384463211,0.7847711889691497,0.7847711889691497,ITPR2
Adapt_HIF1A,ITPR2,1.2032604954629456,7.860437511728642,2.447878067658863,0.021545441955215516,0.10981194246205711,-3.3168715799979536,2.2982873147761262,0.7847711889691497,0.7847711889691497,ITPR2
Adapt_IFI44L,ITPR2,0.5277392183871772,8.559327258614369,1.6562309962000714,0.10728254373155806,0.28826742536831385,-4.882275056551295,1.6105284314824115,0.7847711889691497,0.7847711889691497,ITPR2
Homeo_FRMD4A,ITPR2,0.4464258688361653,8.571652363559258,1.2458825642505598,0.22207620967606173,0.4442885401435013,-5.324043987368774,1.2210259103288528,0.7847711889691497,0.7847711889691497,ITPR2
Adapt_HSPA1A,ITPR2,0.4285455788476753,7.948594739410094,1.1134763119850517,0.27367895335803244,0.5008414174771337,-5.6123701013280005,1.094629574808621,0.7847711889691497,0.7847711889691497,ITPR2
Homeo_PICALM,ITPR2,-0.37695357271537766,8.62980246533939,-1.0371523977198598,0.30684365031865,0.5358769578181048,-5.602821709895658,-1.021867428418181,0.7847711889691497,0.7847711889691497,ITPR2
Prolif_MKI67,ITPR2,0.32436480100133736,7.5286811597162675,0.4235964843097672,0.6797772166441076,0.827526308607761,-5.850480676655411,0.41276715652401114,0.7847711889691497,0.7847711889691497,ITPR2
Adapt_HSPA1A,TUSC1,1.2994508974928105,4.2386686616466696,5.836993450171494,2.0843887733154433e-6,4.711223969470806e-4,5.094685873391793,4.745065499446113,0.9418992031530038,0.7849160026275032,TUSC1
Adapt_AIF1,TUSC1,1.0679709940087783,4.664608193964989,5.444080621945973,1.4120892117371728e-5,0.0014291343639054287,3.5624618041917984,4.341972951012106,0.9418992031530038,0.7849160026275032,TUSC1
PVM_CD163,TUSC1,1.6992710799275565,4.549052533640248,4.363998567293707,1.484314387238461e-4,0.0057479445699035155,0.9277939922463263,3.793679167596348,0.9418992031530038,0.7849160026275032,TUSC1
PVM_GPNMB,TUSC1,0.9430066645398147,4.649634307109184,4.2920980947844205,1.7166996471399337e-4,0.006283871877738987,0.8155874051615113,3.7574262111566332,0.9418992031530038,0.7849160026275032,TUSC1
Adapt_CCL3,TUSC1,0.942205628096298,4.485522810785236,4.24582852583139,2.0356763285504643e-4,0.0069418081965010045,0.6433513220491074,3.714547497804595,0.9418992031530038,0.7849160026275032,TUSC1
Adapt_IFI44L,TUSC1,1.001962275615571,4.70786260211547,3.5891529041582393,0.0010406379410044567,0.018097792850313474,-0.8220912174692625,3.2793031185645654,0.9418992031530038,0.7849160026275032,TUSC1
Homeo_FRMD4A,TUSC1,1.043363888672082,4.63668738444214,3.1380686958648902,0.0036767141186395133,0.03833598440416031,-1.976606134085995,2.90464367515534,0.9418992031530038,0.7849160026275032,TUSC1
Adapt_HIST,TUSC1,0.32836242243439084,4.771007270940456,1.3309592380811102,0.1932256375721049,0.409738318399676,-5.19320866667867,1.3010958807865813,0.9418992031530038,0.7849160026275032,TUSC1
Adapt_TMEM163,TUSC1,0.49512712358163746,5.148490193601808,1.2691917047166097,0.21416910014809504,0.43527284592110665,-5.534455455114262,1.2421828653185907,0.9418992031530038,0.7849160026275032,TUSC1
Adapt_HIF1A,TUSC1,0.5982710571610985,4.662711391582053,1.3079926384943497,0.21467477708915705,0.4358740725195633,-5.125326387844371,1.2408131639998718,0.9418992031530038,0.7849160026275032,TUSC1
PVM_CD163,UTRN,2.7699988959015887,5.262695664652185,5.565056675115859,5.995483316380628e-6,8.642385177981476e-4,3.9181416168820657,4.526548539428899,1.0469412752379788,0.785205956428484,UTRN
Adapt_IFI44L,UTRN,1.3167301749983693,5.049300137854194,4.066988862562675,0.00024024679538496652,0.007658233215986079,0.3802595483853368,3.672438696363256,1.0469412752379788,0.785205956428484,UTRN
PVM_GPNMB,UTRN,1.4199881647976662,4.670602767951221,3.3330748596227227,0.002197293411594542,0.028235467503603097,-1.6414239692541193,3.0621826357788606,1.0469412752379788,0.785205956428484,UTRN
